"Metadata_PlateID_Nuclei","Metadata_WellID_Nuclei","Children_Cells_Count_Nuclei","Metadata_Image_Metadata_Compound","Metadata_Image_Metadata_Concentration","probPos","probNeg"
"Week5_28921","F11",1064,"DMSO",0.0,0.0,1.0
"Week5_28921","G02",187,"taxol",0.3,0.983957219251337,0.016042780748663055
"Week5_28921","G03",616,"raloxifene",5.0,0.0,1.0
"Week5_28921","G04",462,"raloxifene",1.5,0.0,1.0
"Week5_28921","G05",940,"raloxifene",0.5,0.0010638297872340426,0.9989361702127659
"Week5_28921","G06",637,"raloxifene",0.15,0.0,1.0
"Week5_28921","G07",792,"raloxifene",0.05,0.0,1.0
"Week5_28921","G08",737,"raloxifene",0.015,0.0,1.0
"Week5_28921","G09",917,"raloxifene",0.005,0.0,1.0
"Week5_28921","G10",902,"raloxifene",0.0015,0.0011074197120708748,0.9988925802879292
"Week5_28921","G11",1030,"DMSO",0.0,0.0,1.0
"Week5_28961","B02",957,"DMSO",0.0,0.0,1.0
"Week5_28961","B03",524,"AZ-J",10.0,0.0057251908396946565,0.9942748091603053
"Week5_28961","B04",584,"AZ-J",3.0,0.010273972602739725,0.9897260273972602
"Week5_28961","B05",794,"AZ-J",1.0,0.003778337531486146,0.9962216624685138
"Week5_28961","B06",761,"AZ-J",0.3,0.001314060446780552,0.9986859395532195
"Week5_28961","B07",762,"AZ-J",0.1,0.0,1.0
"Week5_28961","B08",1058,"AZ-J",0.03,0.0,1.0
"Week5_28961","B09",978,"AZ-J",0.01,0.0,1.0
"Week5_28961","B10",1149,"AZ-J",0.003,8.703220191470844E-4,0.999129677980853
"Week5_28961","B11",203,"taxol",0.3,0.9507389162561576,0.049261083743842415
"Week5_28961","C02",1012,"DMSO",0.0,0.0,1.0
"Week5_28961","C03",638,"LY-294002",2.0,0.0,1.0
"Week5_28961","C04",819,"LY-294002",0.6,0.0,1.0
"Week5_28961","C05",1159,"LY-294002",0.2,0.0,1.0
"Week5_28961","C06",558,"LY-294002",0.06,0.0,1.0
"Week5_28961","C07",1152,"LY-294002",0.02,0.0,1.0
"Week5_28961","C08",1069,"LY-294002",0.006,9.354536950420954E-4,0.9990645463049579
"Week5_28961","C09",1206,"LY-294002",0.002,0.0,1.0
"Week5_28961","C10",942,"LY-294002",6.0E-4,0.0,1.0
"Week5_28961","C11",212,"taxol",0.3,0.9669811320754716,0.03301886792452835
"Week5_28961","D02",803,"DMSO",0.0,0.0,1.0
"Week5_28961","D03",397,"SB-202190",20.0,0.0,1.0
"Week5_28961","D04",616,"SB-202190",6.0,0.0,1.0
"Week5_28961","D05",771,"SB-202190",2.0,0.0,1.0
"Week5_28961","D06",652,"SB-202190",0.6,0.0,1.0
"Week5_28961","D07",930,"SB-202190",0.2,0.0,1.0
"Week5_28961","D08",1029,"SB-202190",0.06,0.0,1.0
"Week5_28961","D09",795,"SB-202190",0.02,0.0,1.0
"Week5_28961","D10",1020,"SB-202190",0.006,0.0,1.0
"Week5_28961","D11",152,"taxol",0.3,0.9473684210526315,0.052631578947368474
"Week5_28961","E02",89,"taxol",0.3,0.9550561797752809,0.0449438202247191
"Week5_28961","E03",655,"AZ701",30.0,0.0,1.0
"Week5_28961","E04",907,"AZ701",10.0,0.0,1.0
"Week5_28961","E05",804,"AZ701",3.0,0.0,1.0
"Week5_28961","E06",794,"AZ701",1.0,0.0,1.0
"Week5_28961","E07",995,"AZ701",0.3,0.0,1.0
"Week5_28961","E08",808,"AZ701",0.1,0.0,1.0
"Week5_28961","E09",766,"AZ701",0.03,0.0,1.0
"Week5_28961","E10",1087,"AZ701",0.01,9.199632014719411E-4,0.9990800367985281
"Week5_28961","E11",927,"DMSO",0.0,0.0,1.0
"Week5_28961","F02",122,"taxol",0.3,0.9262295081967213,0.07377049180327866
"Week5_28961","F03",375,"AZ-K",10.0,0.0,1.0
"Week5_28961","F04",1041,"AZ-K",3.0,0.0,1.0
"Week5_28961","F05",924,"AZ-K",1.0,0.0,1.0
"Week5_28961","F06",626,"AZ-K",0.3,0.0,1.0
"Week5_28961","F07",855,"AZ-K",0.1,0.0,1.0
"Week5_28961","F08",737,"AZ-K",0.03,0.0,1.0
"Week5_28961","F09",1001,"AZ-K",0.01,9.99000999000999E-4,0.999000999000999
"Week5_28961","F10",1109,"AZ-K",0.003,9.009009009009009E-4,0.9990990990990991
"Week5_28961","F11",1024,"DMSO",0.0,0.0,1.0
"Week5_28961","G02",135,"taxol",0.3,0.9629629629629629,0.03703703703703709
"Week5_28961","G03",499,"raloxifene",5.0,0.0,1.0
"Week5_28961","G04",492,"raloxifene",1.5,0.0,1.0
"Week5_28961","G05",638,"raloxifene",0.5,0.001567398119122257,0.9984326018808778
"Week5_28961","G06",570,"raloxifene",0.15,0.0,1.0
"Week5_28961","G07",895,"raloxifene",0.05,0.0,1.0
"Week5_28961","G08",723,"raloxifene",0.015,0.0,1.0
"Week5_28961","G09",815,"raloxifene",0.005,0.0,1.0
"Week5_28961","G10",885,"raloxifene",0.0015,0.0,1.0
"Week5_28961","G11",1254,"DMSO",0.0,0.0,1.0
"Week5_29301","B02",1010,"DMSO",0.0,0.0,1.0
"Week5_29301","B03",970,"ICI-182,780",30.0,0.0,1.0
"Week5_29301","B04",811,"ICI-182,780",10.0,0.0,1.0
"Week5_29301","B05",933,"ICI-182,780",3.0,0.0010718113612004287,0.9989281886387996
"Week5_29301","B06",859,"ICI-182,780",1.0,0.0,1.0
"Week5_29301","B07",885,"ICI-182,780",0.3,0.0,1.0
"Week5_29301","B08",871,"ICI-182,780",0.1,0.0,1.0
"Week5_29301","B09",892,"ICI-182,780",0.03,0.0,1.0
"Week5_29301","B10",882,"ICI-182,780",0.01,0.0,1.0
"Week5_29301","B11",237,"taxol",0.3,0.8523206751054853,0.14767932489451474
"Week5_29301","C02",1039,"DMSO",0.0,0.0,1.0
"Week5_29301","C03",607,"AZ-L",30.0,0.0016474464579901153,0.9983525535420099
"Week5_29301","C04",454,"AZ-L",10.0,0.0022026431718061676,0.9977973568281938
"Week5_29301","C05",669,"AZ-L",3.0,0.0014947683109118087,0.9985052316890882
"Week5_29301","C06",921,"AZ-L",1.0,0.0,1.0
"Week5_29301","C07",898,"AZ-L",0.3,0.0,1.0
"Week5_29301","C08",991,"AZ-L",0.1,0.0,1.0
"Week5_29301","C09",982,"AZ-L",0.03,0.0,1.0
"Week5_29301","C10",1136,"AZ-L",0.01,0.0,1.0
"Week5_29301","C11",209,"taxol",0.3,0.8660287081339713,0.13397129186602874
"Week5_29301","D02",1006,"DMSO",0.0,0.0,1.0
"Week5_29301","D03",314,"AZ-M",30.0,0.041401273885350316,0.9585987261146497
"Week5_29301","D04",698,"AZ-M",10.0,0.0,1.0
"Week5_29301","D05",704,"AZ-M",3.0,0.0,1.0
"Week5_29301","D06",696,"AZ-M",1.0,0.0,1.0
"Week5_29301","D07",737,"AZ-M",0.3,0.0,1.0
"Week5_29301","D08",817,"AZ-M",0.1,0.0,1.0
"Week5_29301","D09",742,"AZ-M",0.03,0.0,1.0
"Week5_29301","D10",614,"AZ-M",0.01,0.0,1.0
"Week5_29301","D11",241,"taxol",0.3,0.8713692946058091,0.12863070539419086
"Week5_29301","E02",179,"taxol",0.3,0.9497206703910615,0.05027932960893855
"Week5_29301","E03",683,"aloisine A",30.0,0.0,1.0
"Week5_29301","E04",767,"aloisine A",10.0,0.0,1.0
"Week5_29301","E05",972,"aloisine A",3.0,0.0,1.0
"Week5_29301","E06",771,"aloisine A",1.0,0.0,1.0
"Week5_29301","E07",897,"aloisine A",0.3,0.0,1.0
"Week5_29301","E08",753,"aloisine A",0.1,0.0,1.0
"Week5_29301","E09",684,"aloisine A",0.03,0.0029239766081871343,0.9970760233918129
"Week5_29301","E10",871,"aloisine A",0.01,0.0,1.0
"Week5_29301","E11",1077,"DMSO",0.0,0.0,1.0
"Week5_29301","F02",238,"taxol",0.3,0.9663865546218487,0.03361344537815125
"Week5_29301","F03",1091,"methoxylamine",50.0,0.0,1.0
"Week5_29301","F04",986,"methoxylamine",15.0,0.0,1.0
"Week5_29301","F05",754,"methoxylamine",5.0,0.0,1.0
"Week5_29301","F06",864,"methoxylamine",1.5,0.0,1.0
"Week5_29301","F07",956,"methoxylamine",0.5,0.0,1.0
"Week5_29301","F08",1110,"methoxylamine",0.15,0.0,1.0
"Week5_29301","F09",790,"methoxylamine",0.05,0.0,1.0
"Week5_29301","F10",884,"methoxylamine",0.015,0.0,1.0
"Week5_29301","F11",822,"DMSO",0.0,0.0,1.0
"Week5_29301","G02",248,"taxol",0.3,0.9395161290322581,0.06048387096774188
"Week5_29301","G03",740,"SB-203580",10.0,0.002699055330634278,0.9973009446693657
"Week5_29301","G04",919,"SB-203580",3.0,0.0,1.0
"Week5_29301","G05",916,"SB-203580",1.0,0.0,1.0
"Week5_29301","G06",916,"SB-203580",0.3,0.0,1.0
"Week5_29301","G07",644,"SB-203580",0.1,0.0,1.0
"Week5_29301","G08",836,"SB-203580",0.03,0.0,1.0
"Week5_29301","G09",876,"SB-203580",0.01,0.0,1.0
"Week5_29301","G10",738,"SB-203580",0.003,0.0,1.0
"Week5_29301","G11",753,"DMSO",0.0,0.0,1.0
"Week5_29321","B02",1170,"DMSO",0.0,0.0,1.0
"Week5_29321","B03",1075,"ICI-182,780",30.0,0.0,1.0
"Week5_29321","B04",1067,"ICI-182,780",10.0,0.0,1.0
"Week5_29321","B05",1074,"ICI-182,780",3.0,0.0,1.0
"Week5_29321","B06",1014,"ICI-182,780",1.0,0.0,1.0
"Week5_29321","B07",1061,"ICI-182,780",0.3,0.0,1.0
"Week5_29321","B08",1101,"ICI-182,780",0.1,0.0,1.0
"Week5_29321","B09",1229,"ICI-182,780",0.03,0.0,1.0
"Week5_29321","B10",1102,"ICI-182,780",0.01,0.0,1.0
"Week5_29321","B11",195,"taxol",0.3,0.9282051282051282,0.07179487179487176
"Week5_29321","C02",1013,"DMSO",0.0,0.0,1.0
"Week5_29321","C03",650,"AZ-L",30.0,0.0015384615384615385,0.9984615384615385
"Week5_29321","C04",670,"AZ-L",10.0,0.0,1.0
"Week5_29321","C05",807,"AZ-L",3.0,0.0,1.0
"Week5_29321","C06",703,"AZ-L",1.0,0.0,1.0
"Week5_29321","C07",1003,"AZ-L",0.3,0.0,1.0
"Week5_29321","C08",995,"AZ-L",0.1,0.0,1.0
"Week5_29321","C09",1106,"AZ-L",0.03,0.0,1.0
"Week5_29321","C10",1147,"AZ-L",0.01,0.0,1.0
"Week5_29321","C11",303,"taxol",0.3,0.9306930693069307,0.06930693069306926
"Week5_29321","D02",1144,"DMSO",0.0,0.0,1.0
"Week5_29321","D03",82,"AZ-M",30.0,0.6219512195121951,0.3780487804878049
"Week5_29321","D04",370,"AZ-M",10.0,0.005405405405405406,0.9945945945945946
"Week5_29321","D05",796,"AZ-M",3.0,0.0,1.0
"Week5_29321","D06",891,"AZ-M",1.0,0.0,1.0
"Week5_29321","D07",890,"AZ-M",0.3,0.0,1.0
"Week5_29321","D08",802,"AZ-M",0.1,0.0,1.0
"Week5_29321","D09",869,"AZ-M",0.03,0.0,1.0
"Week5_29321","D10",968,"AZ-M",0.01,0.0,1.0
"Week5_29321","D11",255,"taxol",0.3,0.8980392156862745,0.10196078431372546
"Week5_29321","E02",209,"taxol",0.3,0.9138755980861244,0.0861244019138756
"Week5_29321","E03",425,"aloisine A",30.0,0.01411764705882353,0.9858823529411764
"Week5_29321","E04",757,"aloisine A",10.0,0.0,1.0
"Week5_29321","E05",643,"aloisine A",3.0,0.0,1.0
"Week5_29321","E06",789,"aloisine A",1.0,0.0,1.0
"Week5_29321","E07",909,"aloisine A",0.3,0.0,1.0
"Week5_29321","E08",977,"aloisine A",0.1,0.0,1.0
"Week5_29321","E09",957,"aloisine A",0.03,0.0,1.0
"Week5_29321","E10",1027,"aloisine A",0.01,0.0,1.0
"Week5_29321","E11",1076,"DMSO",0.0,0.0,1.0
"Week5_29321","F02",237,"taxol",0.3,0.8860759493670886,0.11392405063291144
"Week5_29321","F03",962,"methoxylamine",50.0,0.0020768431983385254,0.9979231568016614
"Week5_29321","F04",880,"methoxylamine",15.0,0.0,1.0
"Week5_29321","F05",984,"methoxylamine",5.0,0.0010162601626016261,0.9989837398373984
"Week5_29321","F06",1056,"methoxylamine",1.5,0.0,1.0
"Week5_29321","F07",942,"methoxylamine",0.5,0.0,1.0
"Week5_29321","F08",1027,"methoxylamine",0.15,0.0,1.0
"Week5_29321","F09",1031,"methoxylamine",0.05,0.0,1.0
"Week5_29321","F10",933,"methoxylamine",0.015,0.0,1.0
"Week5_29321","F11",970,"DMSO",0.0,0.0,1.0
"Week5_29321","G02",261,"taxol",0.3,0.8505747126436781,0.14942528735632188
"Week5_29321","G03",1038,"SB-203580",10.0,0.0,1.0
"Week5_29321","G04",897,"SB-203580",3.0,0.0,1.0
"Week5_29321","G05",824,"SB-203580",1.0,0.0,1.0
"Week5_29321","G06",990,"SB-203580",0.3,0.0,1.0
"Week5_29321","G07",1029,"SB-203580",0.1,0.0,1.0
"Week5_29321","G08",1130,"SB-203580",0.03,0.0,1.0
"Week5_29321","G09",950,"SB-203580",0.01,0.0,1.0
"Week5_29321","G10",1121,"SB-203580",0.003,0.0,1.0
"Week5_29321","G11",1113,"DMSO",0.0,0.0,1.0
"Week5_29341","B02",1177,"DMSO",0.0,0.0,1.0
"Week5_29341","B03",1088,"ICI-182,780",30.0,0.0,1.0
"Week5_29341","B04",1105,"ICI-182,780",10.0,0.0,1.0
"Week5_29341","B05",1015,"ICI-182,780",3.0,0.0,1.0
"Week5_29341","B06",905,"ICI-182,780",1.0,0.0,1.0
"Week5_29341","B07",1048,"ICI-182,780",0.3,9.541984732824427E-4,0.9990458015267175
"Week5_29341","B08",940,"ICI-182,780",0.1,0.0,1.0
"Week5_29341","B09",1133,"ICI-182,780",0.03,0.0,1.0
"Week5_29341","B10",1043,"ICI-182,780",0.01,0.0,1.0
"Week5_29341","B11",208,"taxol",0.3,0.9134615384615384,0.08653846153846156
"Week5_29341","C02",1179,"DMSO",0.0,0.0,1.0
"Week5_29341","C03",655,"AZ-L",30.0,0.0015267175572519084,0.9984732824427481
"Week5_29341","C04",707,"AZ-L",10.0,0.0,1.0
"Week5_29341","C05",837,"AZ-L",3.0,0.0,1.0
"Week5_29341","C06",900,"AZ-L",1.0,0.0,1.0
"Week5_29341","C07",972,"AZ-L",0.3,0.0,1.0
"Week5_29341","C08",956,"AZ-L",0.1,0.0,1.0
"Week5_29341","C09",1114,"AZ-L",0.03,0.0,1.0
"Week5_29341","C10",1153,"AZ-L",0.01,0.0,1.0
"Week5_29341","C11",248,"taxol",0.3,0.9919678714859438,0.008032128514056214
"Week5_29341","D02",1059,"DMSO",0.0,0.0,1.0
"Week5_29341","D03",84,"AZ-M",30.0,0.6547619047619048,0.34523809523809523
"Week5_29341","D04",223,"AZ-M",10.0,0.0735930735930736,0.9264069264069263
"Week5_29341","D05",862,"AZ-M",3.0,0.0,1.0
"Week5_29341","D06",722,"AZ-M",1.0,0.0,1.0
"Week5_29341","D07",771,"AZ-M",0.3,0.0,1.0
"Week5_29341","D08",822,"AZ-M",0.1,0.0,1.0
"Week5_29341","D09",980,"AZ-M",0.03,0.0,1.0
"Week5_29341","D10",913,"AZ-M",0.01,0.0,1.0
"Week5_29341","D11",259,"taxol",0.3,0.918918918918919,0.08108108108108103
"Week5_29341","E02",216,"taxol",0.3,0.9814814814814815,0.01851851851851849
"Week5_29341","E03",527,"aloisine A",30.0,0.003795066413662239,0.9962049335863378
"Week5_29341","E04",680,"aloisine A",10.0,0.0014684287812041115,0.9985315712187959
"Week5_29341","E05",946,"aloisine A",3.0,0.0010570824524312897,0.9989429175475687
"Week5_29341","E06",941,"aloisine A",1.0,0.0,1.0
"Week5_29341","E07",984,"aloisine A",0.3,0.0,1.0
"Week5_29341","E08",923,"aloisine A",0.1,0.0,1.0
"Week5_29341","E09",1091,"aloisine A",0.03,0.0,1.0
"Week5_29341","E10",1038,"aloisine A",0.01,0.0,1.0
"Week5_29341","E11",964,"DMSO",0.0,0.0,1.0
"Week5_29341","F02",168,"taxol",0.3,0.9642857142857143,0.0357142857142857
"Week5_29341","F03",975,"methoxylamine",50.0,0.0,1.0
"Week5_29341","F04",1144,"methoxylamine",15.0,0.0,1.0
"Week5_29341","F05",1016,"methoxylamine",5.0,0.0,1.0
"Week5_29341","F06",1032,"methoxylamine",1.5,0.0,1.0
"Week5_29341","F07",1048,"methoxylamine",0.5,0.0,1.0
"Week5_29341","F08",1096,"methoxylamine",0.15,0.0,1.0
"Week5_29341","F09",1099,"methoxylamine",0.05,0.0,1.0
"Week5_29341","F10",949,"methoxylamine",0.015,0.0,1.0
"Week5_29341","F11",951,"DMSO",0.0,0.0,1.0
"Week5_29341","G02",299,"taxol",0.3,0.9431438127090301,0.05685618729096986
"Week5_29341","G03",881,"SB-203580",10.0,0.0,1.0
"Week5_29341","G04",1047,"SB-203580",3.0,0.0,1.0
"Week5_29341","G05",1004,"SB-203580",1.0,9.9601593625498E-4,0.999003984063745
"Week5_29341","G06",1138,"SB-203580",0.3,0.0,1.0
"Week5_29341","G07",1017,"SB-203580",0.1,0.0,1.0
"Week5_29341","G08",1030,"SB-203580",0.03,0.0,1.0
"Week5_29341","G09",964,"SB-203580",0.01,0.0,1.0
"Week5_29341","G10",1013,"SB-203580",0.003,9.871668311944718E-4,0.9990128331688055
"Week5_29341","G11",909,"DMSO",0.0,0.0,1.0
"Week6_31641","B02",656,"DMSO",0.0,0.001524390243902439,0.9984756097560976
"Week6_31641","B03",390,"lactacystin",10.0,0.007692307692307693,0.9923076923076923
"Week6_31641","B04",499,"lactacystin",3.0,0.004008016032064128,0.9959919839679359
"Week6_31641","B05",459,"lactacystin",1.0,0.0,1.0
"Week6_31641","B06",555,"lactacystin",0.3,0.0018018018018018018,0.9981981981981982
"Week6_31641","B07",762,"lactacystin",0.1,0.0013123359580052493,0.9986876640419947
"Week6_31641","B08",484,"lactacystin",0.03,0.006198347107438017,0.993801652892562
"Week6_31641","B09",593,"lactacystin",0.01,0.0,1.0
"Week6_31641","B10",447,"lactacystin",0.003,0.015659955257270694,0.9843400447427293
"Week6_31641","B11",73,"taxol",0.3,0.9452054794520548,0.0547945205479452
"Week6_31641","C02",860,"DMSO",0.0,0.0,1.0
"Week6_31641","C03",396,"SP-600125",50.0,0.0,1.0
"Week6_31641","C04",475,"SP-600125",15.0,0.002105263157894737,0.9978947368421053
"Week6_31641","C05",716,"SP-600125",5.0,0.0013966480446927375,0.9986033519553073
"Week6_31641","C06",717,"SP-600125",1.5,0.0,1.0
"Week6_31641","C07",604,"SP-600125",0.5,0.0016556291390728477,0.9983443708609272
"Week6_31641","C08",490,"SP-600125",0.15,0.004081632653061225,0.9959183673469387
"Week6_31641","C09",669,"SP-600125",0.05,0.007473841554559043,0.992526158445441
"Week6_31641","C10",411,"SP-600125",0.015,0.0267639902676399,0.9732360097323601
"Week6_31641","C11",91,"taxol",0.3,1.0,0.0
"Week6_31641","D02",650,"DMSO",0.0,0.0015384615384615385,0.9984615384615385
"Week6_31641","D03",460,"hydroxyurea",1000.0,0.002173913043478261,0.9978260869565218
"Week6_31641","D04",547,"hydroxyurea",300.0,0.0018281535648994515,0.9981718464351006
"Week6_31641","D05",667,"hydroxyurea",100.0,0.0,1.0
"Week6_31641","D06",699,"hydroxyurea",30.0,0.0,1.0
"Week6_31641","D07",690,"hydroxyurea",10.0,0.0014492753623188406,0.9985507246376811
"Week6_31641","D08",744,"hydroxyurea",3.0,0.002688172043010753,0.9973118279569892
"Week6_31641","D09",627,"hydroxyurea",1.0,0.0,1.0
"Week6_31641","D10",443,"hydroxyurea",0.3,0.01580135440180587,0.9841986455981941
"Week6_31641","D11",101,"taxol",0.3,1.0,0.0
"Week6_31641","E02",85,"taxol",0.3,1.0,0.0
"Week6_31641","E03",338,"bleomycin",50.0,0.005917159763313609,0.9940828402366864
"Week6_31641","E04",238,"bleomycin",15.0,0.037815126050420166,0.9621848739495799
"Week6_31641","E05",232,"bleomycin",5.0,0.021551724137931036,0.978448275862069
"Week6_31641","E06",355,"bleomycin",1.5,0.014084507042253521,0.9859154929577465
"Week6_31641","E07",616,"bleomycin",0.5,0.003246753246753247,0.9967532467532467
"Week6_31641","E08",176,"bleomycin",0.15,0.022727272727272728,0.9772727272727273
"Week6_31641","E09",581,"bleomycin",0.05,0.010327022375215147,0.9896729776247849
"Week6_31641","E10",506,"bleomycin",0.015,0.011857707509881422,0.9881422924901185
"Week6_31641","E11",681,"DMSO",0.0,0.0014684287812041115,0.9985315712187959
"Week6_31641","F02",95,"taxol",0.3,1.0,0.0
"Week6_31641","F03",160,"trichostatin",1.0,0.99375,0.006249999999999978
"Week6_31641","F04",183,"trichostatin",0.3,0.726775956284153,0.27322404371584696
"Week6_31641","F05",300,"trichostatin",0.1,0.4766666666666667,0.5233333333333333
"Week6_31641","F06",532,"trichostatin",0.03,0.024390243902439025,0.975609756097561
"Week6_31641","F07",431,"trichostatin",0.01,0.0,1.0
"Week6_31641","F08",377,"trichostatin",0.003,0.021220159151193633,0.9787798408488063
"Week6_31641","F09",511,"trichostatin",0.001,0.005870841487279843,0.9941291585127201
"Week6_31641","F10",584,"trichostatin",3.0E-4,0.02054794520547945,0.9794520547945206
"Week6_31641","F11",629,"DMSO",0.0,0.001589825119236884,0.9984101748807631
"Week6_31641","G02",91,"taxol",0.3,1.0,0.0
"Week6_31641","G03",657,"sodium fluoride",500.0,0.0,1.0
"Week6_31641","G04",616,"sodium fluoride",150.0,0.0016233766233766235,0.9983766233766234
"Week6_31641","G05",632,"sodium fluoride",50.0,0.0015822784810126582,0.9984177215189873
"Week6_31641","G06",770,"sodium fluoride",15.0,0.0012987012987012987,0.9987012987012988
"Week6_31641","G07",622,"sodium fluoride",5.0,0.003215434083601286,0.9967845659163987
"Week6_31641","G08",678,"sodium fluoride",1.5,0.0029498525073746312,0.9970501474926253
"Week6_31641","G09",919,"sodium fluoride",0.5,0.0,1.0
"Week6_31641","G10",590,"sodium fluoride",0.15,0.011864406779661017,0.988135593220339
"Week6_31641","G11",797,"DMSO",0.0,0.0012547051442910915,0.998745294855709
"Week6_31661","B02",796,"DMSO",0.0,0.001256281407035176,0.9987437185929648
"Week6_31661","B03",483,"lactacystin",10.0,0.020703933747412008,0.979296066252588
"Week6_31661","B04",617,"lactacystin",3.0,0.0,1.0
"Week6_31661","B05",599,"lactacystin",1.0,0.008347245409015025,0.991652754590985
"Week6_31661","B06",714,"lactacystin",0.3,0.0,1.0
"Week6_31661","B07",715,"lactacystin",0.1,0.0013986013986013986,0.9986013986013986
"Week6_31661","B08",706,"lactacystin",0.03,0.00141643059490085,0.9985835694050992
"Week6_31661","B09",807,"lactacystin",0.01,0.0,1.0
"Week6_31661","B10",777,"lactacystin",0.003,0.001287001287001287,0.9987129987129987
"Week6_31661","B11",229,"taxol",0.3,0.9956331877729258,0.004366812227074246
"Week6_31661","C02",703,"DMSO",0.0,0.0,1.0
"Week6_31661","C03",391,"SP-600125",50.0,0.005115089514066497,0.9948849104859335
"Week6_31661","C04",315,"SP-600125",15.0,0.012658227848101266,0.9873417721518988
"Week6_31661","C05",702,"SP-600125",5.0,0.0,1.0
"Week6_31661","C06",813,"SP-600125",1.5,0.0,1.0
"Week6_31661","C07",726,"SP-600125",0.5,0.0027548209366391185,0.9972451790633609
"Week6_31661","C08",730,"SP-600125",0.15,0.0013698630136986301,0.9986301369863013
"Week6_31661","C09",882,"SP-600125",0.05,0.0,1.0
"Week6_31661","C10",870,"SP-600125",0.015,0.0,1.0
"Week6_31661","C11",213,"taxol",0.3,1.0,0.0
"Week6_31661","D02",768,"DMSO",0.0,0.0,1.0
"Week6_31661","D03",445,"hydroxyurea",1000.0,0.0022471910112359553,0.9977528089887641
"Week6_31661","D04",440,"hydroxyurea",300.0,0.0022727272727272726,0.9977272727272727
"Week6_31661","D05",615,"hydroxyurea",100.0,0.0016260162601626016,0.9983739837398374
"Week6_31661","D06",786,"hydroxyurea",30.0,0.001272264631043257,0.9987277353689568
"Week6_31661","D07",791,"hydroxyurea",10.0,0.0,1.0
"Week6_31661","D08",766,"hydroxyurea",3.0,0.0,1.0
"Week6_31661","D09",845,"hydroxyurea",1.0,0.0,1.0
"Week6_31661","D10",863,"hydroxyurea",0.3,0.0011587485515643105,0.9988412514484357
"Week6_31661","D11",179,"taxol",0.3,0.9888268156424581,0.011173184357541888
"Week6_31661","E02",136,"taxol",0.3,1.0,0.0
"Week6_31661","E03",249,"bleomycin",50.0,0.06827309236947791,0.9317269076305221
"Week6_31661","E04",193,"bleomycin",15.0,0.07253886010362694,0.927461139896373
"Week6_31661","E05",311,"bleomycin",5.0,0.05144694533762058,0.9485530546623794
"Week6_31661","E06",365,"bleomycin",1.5,0.02459016393442623,0.9754098360655737
"Week6_31661","E07",533,"bleomycin",0.5,0.005628517823639775,0.9943714821763602
"Week6_31661","E08",625,"bleomycin",0.15,0.0016,0.9984
"Week6_31661","E09",655,"bleomycin",0.05,0.0015267175572519084,0.9984732824427481
"Week6_31661","E10",539,"bleomycin",0.015,0.0037105751391465678,0.9962894248608535
"Week6_31661","E11",880,"DMSO",0.0,0.0,1.0
"Week6_31661","F02",181,"taxol",0.3,0.994475138121547,0.0055248618784530246
"Week6_31661","F03",266,"trichostatin",1.0,0.7180451127819549,0.28195488721804507
"Week6_31661","F04",268,"trichostatin",0.3,0.8507462686567164,0.14925373134328357
"Week6_31661","F05",236,"trichostatin",0.1,0.8347457627118644,0.1652542372881356
"Week6_31661","F06",426,"trichostatin",0.03,0.1807511737089202,0.8192488262910798
"Week6_31661","F07",680,"trichostatin",0.01,0.0,1.0
"Week6_31661","F08",740,"trichostatin",0.003,0.0,1.0
"Week6_31661","F09",933,"trichostatin",0.001,0.0010718113612004287,0.9989281886387996
"Week6_31661","F10",769,"trichostatin",3.0E-4,0.0,1.0
"Week6_31661","F11",793,"DMSO",0.0,0.0012610340479192938,0.9987389659520807
"Week6_31661","G02",148,"taxol",0.3,0.9864864864864865,0.013513513513513487
"Week6_31661","G03",498,"sodium fluoride",500.0,0.0,1.0
"Week6_31661","G04",712,"sodium fluoride",150.0,0.0,1.0
"Week6_31661","G05",699,"sodium fluoride",50.0,0.0,1.0
"Week6_31661","G06",918,"sodium fluoride",15.0,0.0,1.0
"Week6_31661","G07",702,"sodium fluoride",5.0,0.0014245014245014246,0.9985754985754985
"Week6_31661","G08",794,"sodium fluoride",1.5,0.0,1.0
"Week6_31661","G09",773,"sodium fluoride",0.5,0.0,1.0
"Week6_31661","G10",851,"sodium fluoride",0.15,0.0,1.0
"Week6_31661","G11",739,"DMSO",0.0,0.0,1.0
"Week6_31681","B02",618,"DMSO",0.0,0.0,1.0
"Week6_31681","B03",351,"lactacystin",10.0,0.06552706552706553,0.9344729344729344
"Week6_31681","B04",451,"lactacystin",3.0,0.004434589800443459,0.9955654101995566
"Week6_31681","B05",458,"lactacystin",1.0,0.010917030567685589,0.9890829694323144
"Week6_31681","B06",621,"lactacystin",0.3,0.004830917874396135,0.9951690821256038
"Week6_31681","B07",516,"lactacystin",0.1,0.001937984496124031,0.998062015503876
"Week6_31681","B08",605,"lactacystin",0.03,0.0049586776859504135,0.9950413223140496
"Week6_31681","B09",687,"lactacystin",0.01,0.005822416302765648,0.9941775836972343
"Week6_31681","B10",464,"lactacystin",0.003,0.01939655172413793,0.9806034482758621
"Week6_31681","B11",96,"taxol",0.3,0.9791666666666666,0.02083333333333337
"Week6_31681","C02",579,"DMSO",0.0,0.0017271157167530224,0.998272884283247
"Week6_31681","C03",322,"SP-600125",50.0,0.012422360248447204,0.9875776397515528
"Week6_31681","C04",219,"SP-600125",15.0,0.0273972602739726,0.9726027397260274
